발생일시,관할해경서,발생해역,발생유형,발생원인,기상,사고선박수,구조인원,부상인원,사망인원,사고위치,위도,경도,선종,톤수,geometry
2011-11-27 13:10,통영,항계내,기관고장,기타,양호,1.0,2.0,0.0,0.0,거제시 장승포동 1구 낚시좌대 앞 약 100미터 해상,34.87305555555555,128.73805555555555,기타,1.5,POINT (128.73805555555555 34.87305555555555)
2011-11-26 07:45,여수,영해,기관고장,운항부주의,양호,1.0,8.0,0.0,0.0,여수시 돌산읍 오복리 앞 해상,34.702777777777776,127.775,낚시어선,2.99,POINT (127.775 34.702777777777776)
2011-11-26 06:32,목포,영해,전복,운항부주의,양호,1.0,1.0,0.0,0.0,전남 신안군 흑산면 만재도 남동방 14마일,33.96666666666667,125.58333333333333,어선,7.93,POINT (125.58333333333333 33.96666666666667)
2011-11-25 19:35,태안,영해,충돌,운항부주의,양호,2.0,18.0,0.0,0.0,태안군 근흥면 신진도리 신진항 남서방 8.3마일 해상,36.6,125.96666666666667,어선,99.19,POINT (125.96666666666667 36.6)
2011-11-25 17:53,목포,협수로,침수,관리소홀,양호,1.0,2.0,0.0,0.0,전남 신안군 압해도 인근 해상,34.8,126.35,어선,1.74,POINT (126.35 34.8)
2011-11-25 15:30,통영,항계내,충돌,운항부주의,양호,2.0,4.0,2.0,0.0,남해군 창선면 지족리 신흥마을 남서방 약 0.25마일,34.84527777777778,127.98611111111111,어선,2.99,POINT (127.98611111111111 34.84527777777778)
2011-11-25 14:20,통영,항계내,좌초,운항부주의,양호,1.0,1.0,0.0,0.0,거제시 사등면 계도마을 서방 약 0.4마일,34.96,128.51,어선,4.03,POINT (128.51 34.96)
2011-11-24 20:00,태안,영해,타기고장,정비불량,양호,1.0,3.0,0.0,0.0,정족도 남방 1.8마일 해상,36.61666666666667,126.13333333333334,어선,7.93,POINT (126.13333333333334 36.61666666666667)
2011-11-24 10:00,통영,항계내,표류,운항부주의,양호,1.0,2.0,0.0,0.0,통영시 매물도 ~ 가왕도 해상,34.68527777777778,128.59944444444446,어선,4.99,POINT (128.59944444444446 34.68527777777778)
2011-11-24 07:35,여수,영해,침수,관리소홀,양호,1.0,0.0,0.0,0.0,여수시 돌산읍 우두리 용궁횟집 앞 해상,34.78333333333333,127.71666666666667,어선,0.57,POINT (127.71666666666667 34.78333333333333)
2011-11-22 22:22,목포,영해-EEZ,화재,관리소홀,풍랑주의보,1.0,16.0,0.0,0.0,전남 신안군 흑산면 가거도 남방 10.3마일,34.03805555555556,124.88666666666667,화물선,6323.0,POINT (124.88666666666667 34.03805555555556)
2011-11-22 15:30,동해,영해-EEZ,기관고장,기타,풍랑주의보,1.0,15.0,0.0,0.0,묵호 남동 42마일,37.38333333333333,129.96666666666667,어선,291.0,POINT (129.96666666666667 37.38333333333333)
2011-11-22 10:11,태안,영해,충돌,운항부주의,양호,2.0,12.0,1.0,0.0,태안군 소원면 모항항 서방 7.8마일 해상,36.766666666666666,125.95,어선,6.64,POINT (125.95 36.766666666666666)
2011-11-22 06:05,속초,항계내,전복,기타,양호,2.0,3.0,0.0,0.0,대진항내,38.499722222222225,128.42555555555555,어선,3.38,POINT (128.42555555555555 38.499722222222225)
2011-11-21 22:51,포항,영해,기관고장,기타,황천5급,1.0,14.0,0.0,0.0,읍천 동방 10마일,35.71666666666667,129.66666666666666,어선,29.0,POINT (129.66666666666666 35.71666666666667)
2011-11-20 18:20,부산,영해,기관고장,정비불량,양호,1.0,4.0,0.0,0.0,광안대교 MP26 앞 해상(35-08.50N 129-07.10E),35.147222222222226,129.11944444444444,모터보트,0.0,POINT (129.11944444444444 35.147222222222226)
2011-11-19 11:19,통영,항계내,좌초,운항부주의,양호,2.0,3.0,0.0,0.0,통영시 구 거제대교 북방 견내랑등표 해상,34.88611111111111,128.4775,예부선,21.0,POINT (128.4775 34.88611111111111)
2011-11-19 01:30,목포,영해,기관고장,관리소홀,양호,1.0,13.0,0.0,0.0,전남 신안군 만재도 남방 9마일,34.05,125.51666666666667,어선,39.0,POINT (125.51666666666667 34.05)
2011-11-18 21:00,인천,항계내,충돌,운항부주의,저시정,2.0,29.0,0.0,0.0,LNG기지 남방 0.5마일,37.34722222222222,126.61666666666666,기타,7435.0,POINT (126.61666666666666 37.34722222222222)
2011-11-18 17:05,여수,영해,표류,운항부주의,황천5급,1.0,2.0,0.0,0.0,고흥군 나로도 축정항 서방 1.5마알 해상,34.45944444444444,127.43111111111111,예부선,45.0,POINT (127.43111111111111 34.45944444444444)
2011-11-18 13:43,태안,영해,타기고장,운항부주의,양호,1.0,1.0,0.0,0.0,삽시도 남동방 3.6마일 해상,36.26833333333333,126.39027777777778,어선,4.7,POINT (126.39027777777778 36.26833333333333)
2011-11-17 20:08,제주,항계내,충돌,운항부주의,태풍주의보,1.0,12.0,0.0,0.0,"33-25N, 126-15-20E(한림항내)",33.416666666666664,126.25555555555556,어선,135.0,POINT (126.25555555555556 33.416666666666664)
2011-11-17 16:55,울산,영해,침수,운항부주의,양호,1.0,2.0,0.0,0.0,울산 울주군 진하리 명선교 앞 해상,35.389722222222225,129.34666666666666,어선,1.61,POINT (129.34666666666666 35.389722222222225)
2011-11-17 15:38,통영,항계내,좌초,운항부주의,양호,1.0,2.0,0.0,0.0,통영시 해간도 연륙교 인근 해상,34.871944444444445,128.46722222222223,어선,2.66,POINT (128.46722222222223 34.871944444444445)
2011-11-17 13:30,속초,영해-EEZ,기관고장,기타,양호,1.0,11.0,0.0,0.0,저진동방 56마일,38.55277777777778,129.61111111111111,어선,79.0,POINT (129.61111111111111 38.55277777777778)
2011-11-17 13:10,서귀포,영해,기관고장,정비불량,황천5급,1.0,1.0,0.0,0.0,화순항 동방파제 남동 1마일,33.22222222222222,126.34444444444445,어선,3.3,POINT (126.34444444444445 33.22222222222222)
2011-11-17 13:06,목포,영해,기관고장,관리소홀,양호,1.0,3.0,0.0,0.0,전남 영광군 홍농읍 계마항 넓은여 근해,35.36638888888889,126.38333333333334,어선,1.2,POINT (126.38333333333334 35.36638888888889)
2011-11-17 10:40,인천,영해,기관고장,정비불량,황천5급,1.0,5.0,0.0,0.0,소청도 남방 3마일,37.70111111111111,124.72305555555556,예부선,199.0,POINT (124.72305555555556 37.70111111111111)
2011-11-17 08:42,울산,영해-EEZ,기관고장,정비불량,황천5급,1.0,4.0,0.0,0.0,울기동방 18마일,35.5,129.83333333333334,어선,12.0,POINT (129.83333333333334 35.5)
2011-11-16 18:41,부산,영해,침수,기타,양호,1.0,1.0,0.0,0.0,부산 서도인근 해상,35.02472222222222,128.9763888888889,예부선,19.0,POINT (128.9763888888889 35.02472222222222)
2011-11-16 18:15,인천,항계내,침수,관리소홀,양호,1.0,0.0,0.0,0.0,남항 sk에너지 앞 해상,37.45,126.6,기타,37.0,POINT (126.6 37.45)
2011-11-16 17:10,목포,영해,좌초,운항부주의,양호,1.0,9.0,0.0,0.0,전남 해남군 화원면 시하도 남방,34.70666666666666,126.24916666666667,어선,67.0,POINT (126.24916666666667 34.70666666666666)
2011-11-16 16:00,여수,영해,기관고장,정비불량,양호,1.0,2.0,0.0,0.0,여수시 돌산읍 신기앞 0.5마일 해상,34.61694444444444,127.73388888888888,어선,1.0,POINT (127.73388888888888 34.61694444444444)
2011-11-16 14:23,부산,영해,기관고장,정비불량,양호,1.0,2.0,0.0,0.0,동백섬 앞 해상,35.15,129.15,모터보트,1.5,POINT (129.15 35.15)
2011-11-16 11:17,인천,협수로,기관고장,정비불량,양호,1.0,2.0,0.0,0.0,자월도 서방 묵통도 등대 인근해상,37.266666666666666,126.26666666666667,기타,2.66,POINT (126.26666666666667 37.266666666666666)
2011-11-16 02:00,인천,영해-EEZ,추진기장애,운항부주의,양호,1.0,3.0,0.0,0.0,소청도 남동방 28마일,37.4,125.1,예부선,60.0,POINT (125.1 37.4)
2011-11-15 19:30,목포,영해,기관고장,관리소홀,양호,1.0,13.0,0.0,0.0,전남 신안군 가거도 남동 18마일,33.88333333333333,125.46666666666667,어선,85.0,POINT (125.46666666666667 33.88333333333333)
2011-11-15 19:10,속초,항계내,침수,기타,양호,1.0,0.0,0.0,0.0,주문진 항내,37.88611111111111,128.83055555555555,어선,15.0,POINT (128.83055555555555 37.88611111111111)
2011-11-15 17:00,평택,영해,기관고장,정비불량,양호,1.0,7.0,0.0,0.0,목덕도 북서방 11마일 해상,36.983333333333334,125.55,어선,7.93,POINT (125.55 36.983333333333334)
2011-11-15 05:20,태안,영해,충돌,운항부주의,양호,2.0,7.0,0.0,0.0,보령시 보령항 A3 묘박지,36.3,125.45,어선,24.0,POINT (125.45 36.3)
2011-11-13 11:53,통영,영해,기타,운항부주의,양호,1.0,1.0,0.0,0.0,소지도 ~ 비진도 인근해상,34.67194444444444,128.48888888888888,어선,3.32,POINT (128.48888888888888 34.67194444444444)
2011-11-13 08:20,통영,항계내,표류,정비불량,양호,1.0,1.0,0.0,0.0,사천시 비토면 비토섬,34.95472222222222,127.95472222222222,어선,1.2,POINT (127.95472222222222 34.95472222222222)
2011-11-13 00:15,속초,영해-EEZ,추진기장애,화기취급부주의,양호,1.0,11.0,0.0,0.0,공현진동방 22마일,38.36388888888889,128.99722222222223,어선,34.0,POINT (128.99722222222223 38.36388888888889)
2011-11-12 17:43,통영,항계내,기타,정비불량,양호,1.0,2.0,0.0,0.0,통영시 사량면 사량도 상도와 고성군 하일면 맥전포 중간지점,34.87694444444445,128.24722222222223,기타,0.1,POINT (128.24722222222223 34.87694444444445)
2011-11-12 15:14,통영,항계내,충돌,운항부주의,양호,2.0,3.0,0.0,0.0,마산시 진동면 요장리 광암항 앞 해상 500m,35.10305555555556,128.4975,어선,0.53,POINT (128.4975 35.10305555555556)
2011-11-12 13:33,목포,협수로,기관고장,관리소홀,양호,1.0,2.0,0.0,0.0,전남 신안군 압해면 압해대교 밑 해상,34.83166666666666,126.37833333333333,모터보트,0.7,POINT (126.37833333333333 34.83166666666666)
2011-11-12 11:19,부산,영해,표류,연료고갈,양호,1.0,4.0,0.0,0.0,광안대교 아이파크 전방 100m 해상,35.15694444444444,129.1472222222222,모터보트,0.0,POINT (129.1472222222222 35.15694444444444)
2011-11-12 08:40,포항,항계내,기타,운항부주의,양호,2.0,3.0,0.0,0.0,형산강 하구 송도방파제 중간지점 약 5m해상,36.02916666666667,129.38333333333333,낚시어선,4.61,POINT (129.38333333333333 36.02916666666667)
2011-11-12 07:48,속초,영해,표류,정비불량,양호,1.0,1.0,0.0,0.0,양양군 수산항 멍게 양식장 앞,38.075833333333335,128.6772222222222,기타,2.0,POINT (128.6772222222222 38.075833333333335)
2011-11-12 02:00,태안,영해,충돌,운항부주의,양호,1.0,1.0,0.0,3.0,태안군 소원면 만리포 남서방 4마일,36.73388888888889,126.02277777777778,어선,69.0,POINT (126.02277777777778 36.73388888888889)
2011-11-11 15:48,포항,영해,침수,운항부주의,양호,1.0,5.0,0.0,0.0,울진군 죽변면 죽변등대 앞 동방 0.3마일 해상,37.06388888888889,129.4388888888889,어선,15.0,POINT (129.4388888888889 37.06388888888889)
2011-11-11 15:10,여수,영해,기관고장,연료고갈,양호,1.0,1.0,0.0,0.0,여수시 남산동 수산물 특화시장 앞 해상,34.73694444444445,127.73361111111112,어선,1.0,POINT (127.73361111111112 34.73694444444445)
2011-11-11 12:17,통영,항계내,화재,관리소홀,양호,1.0,0.0,0.0,0.0,통영시 삼덕항,34.80638888888889,128.3925,어선,3.73,POINT (128.3925 34.80638888888889)
2011-11-10 16:30,목포,영해,추진기장애,운항부주의,양호,1.0,2.0,0.0,0.0,전남 신안군 흑산도 남서 4마일 해상,34.57361111111111,125.35,어선,7.93,POINT (125.35 34.57361111111111)
2011-11-10 16:24,통영,항계내,기타,운항부주의,양호,1.0,1.0,0.0,0.0,구 거제대교,34.897222222222226,128.47694444444446,예부선,910.0,POINT (128.47694444444446 34.897222222222226)
2011-11-10 02:40,인천,영해,충돌,운항부주의,양호,2.0,5.0,0.0,0.0,선미도 북서방 4.5마일,37.35,126.03333333333333,어선,7.93,POINT (126.03333333333333 37.35)
2011-11-09 14:15,포항,영해-EEZ,추진기장애,운항부주의,양호,1.0,8.0,0.0,0.0,독도 남방 18마일,36.93333333333333,131.9,어선,99.0,POINT (131.9 36.93333333333333)
2011-11-09 08:53,통영,영해,표류,연료고갈,양호,1.0,9.0,0.0,0.0,통영시 노대도 인근 해상,34.56388888888889,128.2138888888889,낚시어선,9.77,POINT (128.2138888888889 34.56388888888889)
2011-11-09 08:48,통영,항계내,기관고장,정비불량,양호,2.0,2.0,0.0,0.0,통영항 앞 해상,34.84388888888889,128.445,어선,3.0,POINT (128.445 34.84388888888889)
2011-11-08 20:00,인천,영해,기관고장,재질불량,양호,1.0,4.0,0.0,0.0,굴업도 근해상,37.21666666666667,126.0,어선,7.93,POINT (126 37.21666666666667)
2011-11-08 11:30,부산,EEZ 30마일 이내,기관고장,정비불량,양호,1.0,1.0,0.0,0.0,태종대 남동 약 10마일 해상(34-56.3N 129-15.4E),34.93416666666667,129.2511111111111,모터보트,4.9,POINT (129.2511111111111 34.93416666666667)
2011-11-08 08:15,속초,영해,기관고장,정비불량,양호,1.0,4.0,0.0,0.0,하조대 등대 0.5마일,38.024166666666666,128.73638888888888,어선,16.0,POINT (128.73638888888888 38.024166666666666)
2011-11-08 07:45,통영,항계내,침수,관리소홀,양호,1.0,0.0,0.0,0.0,사천 제일수산 냉동공장앞,34.931666666666665,128.07611111111112,어선,17.0,POINT (128.07611111111112 34.931666666666665)
2011-11-08 07:00,목포,영해,추진기장애,운항부주의,양호,1.0,9.0,0.0,0.0,전남 신안군 가거도 남방 12마일,33.85,125.23333333333333,어선,9.77,POINT (125.23333333333333 33.85)
2011-11-08 05:00,서귀포,영해,좌초,운항부주의,황천5급,1.0,2.0,0.0,0.0,지귀도 동쪽 연안,33.230555555555554,126.66305555555556,어선,4.15,POINT (126.66305555555556 33.230555555555554)
2011-11-07 23:41,통영,항계내,추진기장애,관리소홀,양호,1.0,1.0,0.0,0.0,수우도 남방 4마일 해상,34.76861111111111,128.18055555555554,어선,2.53,POINT (128.18055555555554 34.76861111111111)
2011-11-07 15:09,통영,영해,기타,운항부주의,양호,2.0,19.0,0.0,0.0,잠도 근해 해상,35.059444444444445,128.6888888888889,어선,27.0,POINT (128.6888888888889 35.059444444444445)
2011-11-07 13:55,목포,협수로,기관고장,관리소홀,양호,1.0,2.0,0.0,0.0,전남 영암군 현대삼호중공업~허사도 사이 해상,34.733333333333334,126.35,기타,0.8,POINT (126.35 34.733333333333334)
2011-11-06 17:25,평택,영해,기관고장,정비불량,양호,1.0,21.0,0.0,0.0,경기도 화성시 우정읍 입파도 북서방 3.7마일,37.13388888888889,126.46944444444445,낚시어선,9.77,POINT (126.46944444444445 37.13388888888889)
2011-11-06 14:50,여수,영해,기타,운항부주의,양호,2.0,21.0,0.0,0.0,여수시 오동도 남동방 약 2.5마일,34.71722222222222,127.80888888888889,화물선,2249.0,POINT (127.80888888888889 34.71722222222222)
2011-11-06 09:50,평택,영해,기관고장,정비불량,양호,1.0,8.0,0.0,0.0,화성시 우정읍 입파도 남동방,37.08888888888889,126.54527777777778,모터보트,1.98,POINT (126.54527777777778 37.08888888888889)
2011-11-05 21:34,포항,영해,기관고장,기타,풍랑주의보,1.0,4.0,0.0,0.0,죽변 동방 93마일,37.0,131.35,어선,17.0,POINT (131.35 37)
2011-11-05 20:05,부산,영해,기타,운항부주의,양호,2.0,8.0,0.0,0.0,신감만부두 남서방 1마일 북항 No.10부표 인근해상,35.10944444444444,129.06861111111112,유조선,278.0,POINT (129.06861111111112 35.10944444444444)
2011-11-05 06:55,통영,항계내,기타,운항부주의,양호,2.0,24.0,2.0,0.0,통영시 한산면 각수서 인근,34.76083333333333,128.4622222222222,어선,1.24,POINT (128.4622222222222 34.76083333333333)
2011-11-04 21:00,울산,영해-EEZ,기관고장,정비불량,양호,1.0,6.0,0.0,0.0,방어진 동방 46마일,35.40833333333333,129.38222222222223,어선,24.0,POINT (129.38222222222223 35.40833333333333)
2011-11-04 15:10,통영,항계내,기관고장,정비불량,양호,1.0,2.0,0.0,0.0,거제시 남부면 도장포 앞 해상,34.75194444444445,128.67027777777778,어선,2.99,POINT (128.67027777777778 34.75194444444445)
2011-11-04 08:37,군산,영해,충돌,운항부주의,양호,2.0,2.0,1.0,0.0,군산 남방파제 서방 0.2마일 해상(해상방파제),35.986111111111114,126.51805555555555,어선,1.84,POINT (126.51805555555555 35.986111111111114)
2011-11-04 07:25,부산,EEZ 30마일 이내,기관고장,정비불량,양호,1.0,2.0,0.0,0.0,오륙도 동방 5.6마일 해상,35.075833333333335,129.3,어선,7.93,POINT (129.3 35.075833333333335)
2011-11-04 04:40,속초,영해,추진기장애,운항부주의,양호,1.0,3.0,0.0,0.0,주문진동방 7마일,37.86666666666667,128.98333333333332,어선,9.77,POINT (128.98333333333332 37.86666666666667)
2011-11-04 03:30,목포,영해,기관고장,관리소홀,양호,1.0,12.0,0.0,0.0,전남 신안군 흑산면 가거도 서방 10마일,34.03333333333333,124.9,어선,29.0,POINT (124.9 34.03333333333333)
2011-11-04 01:41,부산,항계내,화재,기타,양호,1.0,1.0,0.0,0.0,부산서구 암남항,35.084722222222226,129.01944444444445,낚시어선,9.77,POINT (129.01944444444445 35.084722222222226)
2011-11-03 21:55,울산,영해-EEZ,충돌,운항부주의,양호,2.0,27.0,0.0,0.0,온산항 동방 26마일해상,35.45,129.9,어선,20.0,POINT (129.9 35.45)
2011-11-03 19:39,포항,항계내,충돌,운항부주의,양호,1.0,10.0,0.0,0.0,포항신항 북방파제 입구,36.03055555555556,129.43333333333334,화물선,1545.0,POINT (129.43333333333334 36.03055555555556)
2011-11-03 14:23,목포,항계내,기관고장,관리소홀,양호,1.0,1.0,0.0,0.0,전남 목포시 산정동 C&중공업 앞 해상,34.8,126.36666666666666,어선,2.6,POINT (126.36666666666666 34.8)
2011-11-03 13:46,울산,영해,충돌,운항부주의,양호,2.0,18.0,0.0,0.0,고리 남동 8마일,35.326388888888886,129.46694444444444,어선,29.0,POINT (129.46694444444444 35.326388888888886)
2011-11-03 09:40,평택,영해,기관고장,정비불량,양호,1.0,10.0,0.0,0.0,인천시 옹진군 덕적면 선갑도 남동방 0.3마일,37.095,126.09472222222222,모터보트,2.58,POINT (126.09472222222222 37.095)
2011-11-03 07:00,여수,영해,기관고장,정비불량,양호,1.0,2.0,0.0,0.0,고흥군 도양읍 득량도 남방 약 200미터 해상,34.602222222222224,127.1025,어선,4.57,POINT (127.1025 34.602222222222224)
2011-11-02 20:40,제주,영해-EEZ,전복,운항부주의,양호,1.0,9.0,0.0,0.0,"33-52N, 125-56E(추자남서 18마일)",33.86666666666667,125.93333333333334,어선,29.0,POINT (125.93333333333334 33.86666666666667)
2011-11-02 19:00,통영,항계내,충돌,운항부주의,양호,2.0,3.0,1.0,0.0,하동군 금남화력발전소,34.95638888888889,127.85638888888889,어선,1.57,POINT (127.85638888888889 34.95638888888889)
2011-11-02 17:45,통영,항계내,기관고장,정비불량,양호,1.0,2.0,0.0,0.0,마산 원전 앞 해상,35.06777777777778,128.6338888888889,어선,2.99,POINT (128.6338888888889 35.06777777777778)
2011-11-02 16:50,포항,영해-EEZ,추진기장애,운항부주의,양호,1.0,6.0,0.0,0.0,오산 동방 90마일,35.9,131.28333333333333,어선,29.0,POINT (131.28333333333333 35.9)
2011-11-02 13:20,목포,영해,기관고장,정비불량,양호,1.0,2.0,0.0,0.0,전남 신안군 상수치도 인근 해상,34.779444444444444,126.02305555555556,기타,2.7,POINT (126.02305555555556 34.779444444444444)
2011-11-02 08:30,목포,영해,기관고장,관리소홀,양호,1.0,3.0,0.0,0.0,전남 진도군 독거도 남방 10마일,34.083333333333336,126.16666666666667,어선,9.77,POINT (126.16666666666667 34.083333333333336)
2011-11-02 08:15,통영,영해,기타,운항부주의,양호,2.0,4.0,0.0,0.0,통영시 사량면 읍덕리 화천봉 앞 해상,34.818888888888885,128.20222222222222,어선,3.36,POINT (128.20222222222222 34.818888888888885)
2011-11-02 07:50,여수,영해,기관고장,정비불량,양호,1.0,17.0,0.0,0.0,여수시 소리도 남동방 약 13마일 해상,34.34111111111111,127.95722222222223,낚시어선,9.77,POINT (127.95722222222223 34.34111111111111)
2011-11-02 07:00,인천,영해,기관고장,정비불량,양호,1.0,5.0,0.0,0.0,덕적도 인근해상,37.202777777777776,126.175,어선,7.93,POINT (126.175 37.202777777777776)
2011-11-01 19:15,목포,영해,기관고장,관리소홀,양호,1.0,2.0,0.0,0.0,전남 진도군 신도 부근 해상,34.36361111111111,126.12083333333334,예부선,42.0,POINT (126.12083333333334 34.36361111111111)
2011-11-01 13:00,목포,항계내,침수,관리소홀,양호,1.0,0.0,0.0,0.0,전남 목포시 죽교동 소재 북항 소형물양장,34.8,126.35,어선,1.0,POINT (126.35 34.8)
2011-11-01 11:30,통영,항계내,기타,운항부주의,양호,1.0,1.0,0.0,0.0,구 거제대교 시설물 보강공사 가설비계,34.88333333333333,128.47722222222222,예부선,804.0,POINT (128.47722222222222 34.88333333333333)
2011-10-30 22:50,속초,영해-EEZ,기관고장,정비불량,양호,1.0,9.0,0.0,0.0,주문진 동방 56마일,37.88333333333333,130.01666666666668,어선,78.0,POINT (130.01666666666668 37.88333333333333)
2011-10-30 17:45,제주,영해,추진기장애,운항부주의,양호,1.0,4.0,0.0,0.0,제주시 사수항 앞 0.5마일,33.516666666666666,126.46666666666667,어선,3.95,POINT (126.46666666666667 33.516666666666666)
2011-10-30 16:00,제주,항계내,침수,운항부주의,양호,1.0,3.0,0.0,0.0,제주시 제주항 0.1마일 해상,33.516666666666666,126.51666666666667,어선,0.71,POINT (126.51666666666667 33.516666666666666)
